@relation localsubcellular
@attribute A numeric
@attribute R numeric
@attribute N numeric
@attribute D numeric
@attribute C numeric
@attribute Q numeric
@attribute E numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute L numeric
@attribute K numeric
@attribute M numeric
@attribute F numeric
@attribute P numeric
@attribute S numeric
@attribute T numeric
@attribute W numeric
@attribute Y numeric
@attribute V numeric
@attribute BASIC numeric
@attribute ACID numeric
@attribute POLAR numeric
@attribute NONPOLAR numeric
@attribute CHAM830103 numeric
@attribute CHAM830104 numeric
@attribute CHAM830105 numeric
@attribute FAUJ880111 numeric
@attribute MONM990201 numeric
@attribute MONM990101 numeric
@attribute BEGF750101 numeric
@attribute BROC820102 numeric
@attribute FAUJ880112 numeric
@attribute GEIM800103 numeric
@attribute GEIM800105 numeric
@attribute LEWP710101 numeric
@attribute NAKH900102 numeric
@attribute NAKH900108 numeric
@attribute OOBM850104 numeric
@attribute PALJ810115 numeric
@attribute PONP800106 numeric
@attribute QIAN880116 numeric
@attribute RICJ880107 numeric
@attribute ROBB760111 numeric
@attribute ROSM880103 numeric
@attribute VENT840101 numeric
@attribute AURR980101 numeric
@attribute AURR980105 numeric
@attribute AURR980118 numeric
@attribute ZHOH040103 numeric
@attribute INIBASIC numeric
@attribute INIACID numeric
@attribute INIPOLAR numeric
@attribute ININONPOLAR numeric
@attribute INICHAM830103 numeric
@attribute INICHAM830104 numeric
@attribute INICHAM830105 numeric
@attribute INIFAUJ880111 numeric
@attribute INIMONM990201 numeric
@attribute INIMONM990101 numeric
@attribute INIBEGF750101 numeric
@attribute INIBROC820102 numeric
@attribute INIFAUJ880112 numeric
@attribute INIGEIM800103 numeric
@attribute INIGEIM800105 numeric
@attribute INILEWP710101 numeric
@attribute ININAKH900102 numeric
@attribute ININAKH900108 numeric
@attribute INIOOBM850104 numeric
@attribute INIPALJ810115 numeric
@attribute INIPONP800106 numeric
@attribute INIQIAN880116 numeric
@attribute INIRICJ880107 numeric
@attribute INIROBB760111 numeric
@attribute INIROSM880103 numeric
@attribute INIVENT840101 numeric
@attribute INIAURR980101 numeric
@attribute INIAURR980105 numeric
@attribute INIAURR980118 numeric
@attribute INIZHOH040103 numeric
@attribute ENDBASIC numeric
@attribute ENDACID numeric
@attribute ENDPOLAR numeric
@attribute ENDNONPOLAR numeric
@attribute ENDCHAM830103 numeric
@attribute ENDCHAM830104 numeric
@attribute ENDCHAM830105 numeric
@attribute ENDFAUJ880111 numeric
@attribute ENDMONM990201 numeric
@attribute ENDMONM990101 numeric
@attribute ENDBEGF750101 numeric
@attribute ENDBROC820102 numeric
@attribute ENDFAUJ880112 numeric
@attribute ENDGEIM800103 numeric
@attribute ENDGEIM800105 numeric
@attribute ENDLEWP710101 numeric
@attribute ENDNAKH900102 numeric
@attribute ENDNAKH900108 numeric
@attribute ENDOOBM850104 numeric
@attribute ENDPALJ810115 numeric
@attribute ENDPONP800106 numeric
@attribute ENDQIAN880116 numeric
@attribute ENDRICJ880107 numeric
@attribute ENDROBB760111 numeric
@attribute ENDROSM880103 numeric
@attribute ENDVENT840101 numeric
@attribute ENDAURR980101 numeric
@attribute ENDAURR980105 numeric
@attribute ENDAURR980118 numeric
@attribute ENDZHOH040103 numeric
@attribute MIDBASIC numeric
@attribute MIDACID numeric
@attribute MIDPOLAR numeric
@attribute MIDNONPOLAR numeric
@attribute MIDCHAM830103 numeric
@attribute MIDCHAM830104 numeric
@attribute MIDCHAM830105 numeric
@attribute MIDFAUJ880111 numeric
@attribute MIDMONM990201 numeric
@attribute MIDMONM990101 numeric
@attribute MIDBEGF750101 numeric
@attribute MIDBROC820102 numeric
@attribute MIDFAUJ880112 numeric
@attribute MIDGEIM800103 numeric
@attribute MIDGEIM800105 numeric
@attribute MIDLEWP710101 numeric
@attribute MIDNAKH900102 numeric
@attribute MIDNAKH900108 numeric
@attribute MIDOOBM850104 numeric
@attribute MIDPALJ810115 numeric
@attribute MIDPONP800106 numeric
@attribute MIDQIAN880116 numeric
@attribute MIDRICJ880107 numeric
@attribute MIDROBB760111 numeric
@attribute MIDROSM880103 numeric
@attribute MIDVENT840101 numeric
@attribute MIDAURR980101 numeric
@attribute MIDAURR980105 numeric
@attribute MIDAURR980118 numeric
@attribute MIDZHOH040103 numeric

@attribute class {SECRETED,NON-SECRETED}
@data
41,35,15,45,3,25,53,43,10,27,69,40,16,34,24,29,28,3,15,40,85.0,98.0,158.0,254.0,582.0,456.0,232.5,85.0,552.4,608.8,369.78,1685.1001,98.0,618.02,583.59,186.39998,1678.0099,-4.1700177,-932.3501,543.86993,6969.03,-51.149998,644.8,-375.7,351.30002,188.0,619.2399,574.00995,613.9,7612.0005,8.0,5.0,13.0,14.0,44.0,32.0,19.5,8.0,39.800003,44.800003,24.160002,98.79999,5.0,39.31,41.57,11.42,107.7,-4.189999,-59.11001,35.07,481.08997,-3.1,50.300003,8.600002,21.9,13.0,41.35,36.709995,40.68,514.10004,7.0,7.0,16.0,30.0,58.0,49.0,13.0,7.0,51.599995,56.700005,38.829998,221.1,7.0,63.61001,59.449997,19.05,177.24998,6.6100006,-137.95001,56.03,707.18005,-6.4700003,70.7,-63.199997,33.200005,21.0,60.019997,57.12,61.03,801.00006,26.0,35.0,51.0,87.0,185.0,150.0,81.5,26.0,182.19998,201.5,124.73,535.00006,35.0,212.43999,191.65,64.75,559.93005,2.0199935,-375.32,182.95998,2329.2598,-17.829998,209.1,-82.8,112.90001,59.0,208.21999,192.93001,207.53003,2527.3,NON-SECRETED
33,33,22,43,6,18,59,46,7,37,60,48,21,36,24,22,28,4,15,35,88.0,102.0,157.0,250.0,594.0,463.0,243.0,88.0,562.7999,621.2001,366.52005,1556.7999,102.0,625.38007,581.29,187.03001,1668.0499,22.97999,-1080.27,541.8301,7001.1797,-51.459995,625.4,-323.80002,354.1,187.0,624.82996,575.85,619.47003,7624.3,7.0,3.0,16.0,14.0,37.0,28.0,15.5,7.0,39.800007,44.300007,24.010002,62.799995,3.0,40.769997,39.230003,13.45,110.729996,2.3399997,-82.15001,39.829998,473.53,-2.4300003,42.7,20.100002,18.800001,9.0,40.399998,37.279995,40.4,477.7,6.0,12.0,16.0,26.0,63.0,47.0,23.0,6.0,55.2,61.1,37.69,142.9,12.0,67.520004,56.93999,17.769999,167.07999,5.7799993,-133.70001,51.120003,701.65,-5.6800003,58.0,-49.4,37.999996,18.0,62.94,58.56,62.260006,770.8,30.0,32.0,52.0,85.0,201.0,148.0,81.5,30.0,183.3,203.7,122.48,482.9,32.0,205.98001,196.57999,61.550003,554.83,2.699998,-460.64005,179.06,2347.12,-18.029999,213.00002,-70.5,111.100006,63.0,206.1,191.01001,205.23,2556.5999,NON-SECRETED
49,31,23,48,1,22,49,36,6,30,64,46,13,31,20,28,34,5,16,38,83.0,97.0,160.0,250.0,587.0,448.0,221.5,83.0,547.60004,599.1,368.91,1643.5001,97.0,626.37006,576.45996,188.12997,1666.4401,3.7799764,-1033.94,540.7,6856.83,-48.32,621.89996,-381.5,348.20004,184.0,609.22003,575.18,606.51,7494.7,7.0,3.0,15.0,15.0,44.0,31.0,15.5,7.0,37.5,40.300003,24.64,124.6,3.0,39.399998,41.28,12.95,111.5,7.7899995,-102.22,37.36,465.41998,-2.2099998,42.9,3.3000011,21.3,14.0,40.52,38.119995,40.58,515.69995,8.0,8.0,15.0,29.0,54.0,47.0,19.0,8.0,55.800003,62.600006,38.69,177.8,8.0,66.630005,56.670002,18.82,175.86002,3.149999,-138.19,57.320004,696.79,-5.9599996,63.1,-54.799995,33.800003,17.0,61.099995,57.369995,61.969997,743.2,27.0,37.0,49.0,83.0,201.0,154.0,76.5,27.0,177.69998,194.59999,124.85001,523.5,37.0,213.18001,192.21999,62.220005,550.22003,-6.170008,-381.69998,175.01999,2285.0498,-18.97,212.9,-125.5,115.9,64.0,201.45998,192.73999,202.34001,2523.0999,NON-SECRETED
50,34,21,55,1,30,38,45,10,31,52,34,16,34,26,24,30,6,24,37,78.0,93.0,175.0,252.0,575.0,437.0,229.0,78.0,565.60004,615.9,361.85,1733.8998,93.0,619.85,587.18994,199.15001,1654.7301,6.099984,-713.02,559.68994,6950.4697,-43.83,618.60004,-268.6,351.99997,184.0,619.89,586.77997,616.27997,7634.4,6.0,4.0,15.0,15.0,44.0,34.0,15.5,6.0,36.499996,38.9,24.55,161.5,4.0,39.61,41.939995,13.950001,110.70001,5.2699995,-91.26001,36.97,467.86,-2.41,47.8,17.900005,20.699999,15.0,40.719997,39.249996,41.48,529.80005,5.0,11.0,18.0,26.0,59.0,43.0,15.0,5.0,59.899994,64.2,34.75,140.8,11.0,63.4,55.649998,21.499998,167.79999,1.3200002,-41.649994,57.270008,690.6501,-3.7399995,53.8,-75.0,37.399998,14.0,60.3,63.349995,59.320004,716.0,26.0,30.0,57.0,87.0,183.0,135.0,79.0,26.0,182.1,199.3,123.2,540.30005,30.0,207.22998,195.69,67.14,558.88995,-6.7400007,-347.53998,186.79,2320.4602,-15.620001,206.80002,-39.000008,108.49999,57.0,206.49,195.07,205.56999,2544.7998,NON-SECRETED
52,31,23,42,2,17,55,41,7,35,60,43,11,33,25,23,31,4,18,38,81.0,97.0,155.0,258.0,577.0,439.0,221.0,81.0,547.2,602.0,368.29,1649.9,97.0,622.15,577.3301,184.32999,1677.39,9.79999,-995.61,539.83997,6876.721,-48.429993,612.7,-432.9001,352.70004,188.0,616.13995,568.2,608.54,7564.4,7.0,5.0,14.0,14.0,43.0,33.0,16.5,7.0,37.7,41.300003,23.980001,114.29999,5.0,41.820004,40.87,12.820001,108.73,5.67,-94.2,36.610004,475.36002,-2.7299998,46.399994,17.599998,21.8,14.0,41.430004,37.679996,41.969997,525.6,7.0,7.0,17.0,29.0,57.0,41.0,14.0,7.0,53.199997,58.600006,38.67,178.0,7.0,62.820004,58.42,19.140001,179.52998,1.5699999,-140.96,56.58,692.50006,-4.55,61.1,-61.699997,32.1,17.0,60.989998,57.539997,60.439995,747.60004,26.0,35.0,47.0,89.0,189.0,149.0,76.5,26.0,181.09999,201.7,125.270004,548.9,35.0,214.64,190.22002,60.330006,562.01,-5.7699957,-378.73004,176.75,2289.02,-18.679998,207.19998,-140.4,116.50001,61.0,205.41,189.00998,204.02998,2516.9,NON-SECRETED
26,22,36,28,3,28,41,16,7,44,52,38,10,27,13,26,18,3,19,26,67.0,69.0,146.0,201.0,516.0,407.0,196.5,67.0,455.90002,498.4,297.38,1458.5001,69.0,526.25,477.65994,145.85,1323.7397,88.08,-950.8501,433.21994,5673.9497,-41.36,509.79996,-276.7,303.39996,171.0,492.22998,466.30002,497.71002,6322.0005,6.0,4.0,15.0,15.0,51.0,33.0,14.0,6.0,39.1,43.100006,24.27,82.8,4.0,43.09,41.89,11.18,109.840004,15.3099985,-109.409996,35.46,474.16998,-1.91,37.1,-23.1,24.399998,17.0,40.21,37.11,40.12,514.89996,5.0,8.0,23.0,24.0,54.0,42.0,26.5,5.0,57.5,63.4,36.24,140.09999,8.0,65.18,57.950005,19.43,160.23,6.939998,-66.40001,57.429996,703.76,-3.8699994,58.499992,2.3999996,35.699997,17.0,61.899998,57.92,61.410007,755.10004,25.0,27.0,47.0,62.0,173.0,143.0,68.5,25.0,154.2,167.8,98.22,470.59998,27.0,180.51,157.78,50.520004,440.80997,22.380001,-314.97,143.35002,1883.6201,-14.119999,173.00003,-59.8,101.1,55.0,164.02,157.75002,167.73999,2086.5999,NON-SECRETED
24,25,40,34,4,19,47,29,3,54,48,57,13,42,20,35,24,3,23,36,85.0,81.0,174.0,240.0,621.0,456.0,233.5,85.0,547.10004,595.49994,346.48,1604.7,81.0,607.16003,577.9099,180.29,1590.04,112.51999,-1288.38,526.39996,6796.27,-43.28,579.6,-256.8,351.6,206.0,593.3,563.29,595.73004,7555.2,8.0,3.0,13.0,16.0,47.0,30.0,13.5,8.0,38.200005,41.9,23.940002,74.7,3.0,42.11,41.78,12.65,108.850006,11.5199995,-154.82,38.079998,471.97,-3.1000001,40.300003,1.7000008,20.400002,16.0,39.4,37.299995,40.71,526.2,7.0,8.0,17.0,28.0,61.0,45.0,17.0,7.0,55.600002,61.0,35.75,181.79999,8.0,61.76,58.49,19.62,169.48999,14.749998,-148.78,56.560005,706.71,-4.02,58.600006,-45.1,34.2,20.0,61.510002,59.149998,61.41,764.69995,28.0,29.0,61.0,76.0,212.0,158.0,84.0,28.0,182.79999,197.2,115.020004,522.4,29.0,209.66998,192.85997,61.63,521.73004,45.65999,-420.55002,172.54999,2273.7798,-14.119999,189.79999,-45.39999,119.200005,68.0,197.33998,190.55,200.38,2536.2002,NON-SECRETED
31,29,29,34,4,30,34,28,13,32,61,44,14,30,27,23,29,7,17,41,86.0,68.0,160.0,243.0,573.0,435.0,221.5,86.0,525.4,572.69995,338.44998,1774.0,68.0,573.38,556.54004,172.94,1534.2902,49.27999,-1075.19,516.36,6532.4707,-47.409996,608.50006,-314.6,332.90002,188.0,567.93,537.31995,573.08,7278.3,9.0,2.0,13.0,16.0,44.0,31.0,15.5,9.0,37.100002,40.500004,24.61,110.70001,2.0,41.689995,40.57,12.099999,111.01001,8.27,-161.61,37.43,467.55,-3.47,44.6,6.1000004,20.400002,13.0,39.27,37.559998,41.01,519.4,9.0,7.0,15.0,29.0,64.0,43.0,20.5,9.0,57.6,63.20001,37.32,171.5,7.0,64.98,58.38,20.009996,157.34,10.33,-133.98999,55.73,710.12,-5.0600004,60.500004,-41.899994,33.0,17.0,61.0,59.069996,62.349995,765.2001,26.0,25.0,52.0,82.0,182.0,152.0,71.0,26.0,173.2,190.09999,111.83,641.0999,25.0,189.7,183.93,58.3,515.79,17.229998,-291.37006,172.89,2168.4,-17.300001,204.20001,-108.2,112.4,66.0,189.77,179.58,192.33,2436.8,NON-SECRETED
39,35,20,49,1,26,47,39,10,35,67,39,16,26,23,38,26,4,19,32,84.0,96.0,169.0,242.0,583.0,460.0,224.0,84.0,559.3999,610.39996,362.40997,1656.4998,96.0,625.09,577.41,193.65001,1656.9,18.35999,-863.25,550.4,6889.0493,-44.649998,621.9001,-323.0,350.2,183.0,610.93994,578.45,610.25,7460.8,9.0,5.0,9.0,17.0,39.0,38.0,17.5,9.0,38.0,43.300003,26.47,145.9,5.0,41.79,39.210003,12.37,116.23,4.629999,-122.92,36.82,473.26996,-4.31,50.500004,0.19999981,20.0,14.0,41.92,36.64,42.44,510.79996,5.0,7.0,21.0,27.0,57.0,47.0,15.0,5.0,53.199997,57.500008,37.68,213.2,7.0,65.57,58.619995,21.13,174.04,5.5099998,-125.15,57.390003,699.22003,-4.15,66.100006,-23.400002,31.5,17.0,59.29,60.1,60.770004,751.8001,30.0,37.0,48.0,82.0,196.0,155.0,81.5,30.0,187.29999,205.19998,122.1,503.90002,37.0,213.89,190.90001,64.99999,543.9,1.3000033,-288.32004,179.28,2302.9797,-17.099998,204.90001,-112.90001,116.80001,60.0,205.18,192.78003,205.65999,2496.4001,NON-SECRETED
40,34,21,41,3,25,56,41,7,29,56,39,15,30,23,19,38,4,18,49,80.0,97.0,165.0,246.0,600.0,431.0,230.0,80.0,549.19995,602.39996,363.02002,1503.6001,97.0,605.63995,582.71,182.62999,1646.0,-9.6300125,-903.3302,532.01996,6880.1597,-45.51999,614.8,-395.19998,350.10004,186.0,611.93994,567.85004,601.25995,7499.3,5.0,4.0,15.0,16.0,43.0,31.0,13.5,5.0,34.7,37.3,24.45,132.6,4.0,39.19,41.739998,13.18,111.59001,6.189999,-112.62001,36.43,473.49994,-3.04,47.099995,11.900002,20.400002,15.0,40.329998,38.409996,40.47001,544.2,9.0,6.0,18.0,27.0,58.0,46.0,15.0,9.0,54.5,58.900005,36.82,213.0,6.0,59.54,58.920006,19.59,176.26999,3.5499997,-112.72,56.79,698.37994,-4.8200006,67.100006,-51.800003,33.3,17.0,60.650005,58.23,60.95,766.99994,26.0,38.0,52.0,80.0,200.0,142.0,85.5,26.0,184.7,203.59999,121.46,412.3,38.0,205.24998,192.24,62.339996,538.42,-12.639994,-287.29996,174.93,2301.6,-15.95,200.30002,-103.2,114.9,58.0,205.79001,191.34999,201.96,2463.6,NON-SECRETED
30,39,18,40,3,18,58,39,9,38,61,47,18,32,25,28,21,4,16,48,95.0,98.0,143.0,256.0,605.0,459.0,243.0,95.0,556.3,615.49994,367.66998,1619.8,98.0,612.20996,585.92,180.22998,1657.6599,16.169994,-1055.5901,532.26996,6968.4697,-51.17,635.9,-423.19998,351.7,199.0,619.0901,563.51996,611.5301,7630.9,8.0,4.0,15.0,13.0,38.0,24.0,15.5,8.0,38.9,43.300007,23.69,31.3,4.0,38.27,40.8,13.86,109.82,-3.98,-78.100006,40.869995,477.85,-2.13,43.8,25.30001,17.3,10.0,41.04,37.2,40.729996,476.8,8.0,8.0,16.0,28.0,59.0,42.0,18.0,8.0,55.1,59.800003,36.559998,165.5,8.0,64.55,58.93,20.259998,167.66,3.9100006,-114.14,56.480003,703.99,-4.64,60.800003,-44.9,33.300003,17.0,61.24,58.139996,62.210003,768.0,30.0,35.0,46.0,87.0,198.0,165.0,85.5,30.0,184.40001,205.99998,125.69,604.2,35.0,209.01999,192.77,59.309994,555.5,6.670005,-363.5,173.68002,2333.76,-20.14,221.20001,-126.49999,118.40002,66.0,207.47002,189.17001,205.69,2569.5,NON-SECRETED
27,30,38,42,3,24,36,27,6,49,63,48,13,37,21,26,29,4,22,33,84.0,78.0,169.0,247.0,614.0,475.0,222.0,84.0,542.3,589.50006,350.00003,1901.2999,78.0,603.43,576.12994,183.44,1586.66,106.33,-1184.8,525.20996,6769.95,-47.969997,610.2,-274.1,348.0,208.0,590.31006,564.86993,597.1099,7618.0,9.0,5.0,10.0,16.0,44.0,33.0,18.5,9.0,38.2,42.600006,25.41,76.299995,5.0,42.860004,41.13,11.67,107.75,5.85,-109.32,36.92,478.86,-4.44,45.299995,-11.599998,22.6,16.0,41.08,35.739994,41.89,536.19995,7.0,10.0,15.0,28.0,58.0,51.0,17.0,7.0,58.2,64.200005,37.339996,146.09999,10.0,67.74,55.980003,20.889997,162.67,13.069999,-79.82999,57.129997,712.21,-6.94,60.600002,-61.299995,35.6,18.0,60.7,59.510002,62.179993,769.60004,27.0,26.0,61.0,78.0,213.0,167.0,75.5,27.0,177.99997,192.40001,116.08999,668.39996,26.0,207.34999,191.56999,61.289997,525.12,43.82,-509.74,172.29001,2242.13,-15.609999,205.00003,-35.7,115.3,70.0,193.9,191.33,200.07,2526.3,NON-SECRETED
27,31,14,26,3,14,49,33,10,37,41,39,11,24,18,22,27,5,22,28,80.0,75.0,135.0,191.0,495.0,364.0,207.5,80.0,455.49997,496.7,292.87997,1258.7,75.0,500.23,478.19998,148.85999,1339.2999,25.029995,-854.0801,437.69,5616.0,-33.559998,495.80002,-229.40002,290.00003,157.0,503.89,458.22006,499.08997,6155.7,8.0,1.0,11.0,20.0,35.0,25.0,16.5,8.0,34.700005,38.000004,24.589998,169.0,1.0,35.97,40.4,12.32,110.48,5.51,-102.95999,38.3,473.48996,-3.0,47.699997,-1.2999997,19.6,12.0,40.81,36.99,40.870003,536.0,11.0,8.0,14.0,27.0,60.0,45.0,24.0,11.0,53.299995,59.9,37.79,198.50002,8.0,59.539997,59.329994,17.17,175.42998,7.1799984,-182.20999,52.51,704.0699,-4.4200006,64.4,-25.5,32.5,20.0,63.64,55.620003,62.37,771.39996,21.0,23.0,47.0,70.0,172.0,116.0,58.0,21.0,151.00002,162.3,95.990005,500.69998,23.0,165.62999,162.76,53.190002,434.83997,19.029997,-235.20998,147.12001,1887.32,-9.729999,163.4,-92.2,96.0,56.0,165.87,158.05002,165.05,2113.4,NON-SECRETED
19,31,14,28,3,10,52,30,10,43,42,46,14,25,24,20,18,6,22,28,87.0,80.0,117.0,201.0,501.0,385.0,219.0,87.0,467.6,513.4,294.75,1338.1001,80.0,507.58005,479.17,148.32,1342.3898,39.92,-914.24,439.50998,5683.05,-38.47,502.9,-288.39996,298.5,166.0,512.74,459.42004,509.25,6262.9004,6.0,2.0,12.0,20.0,38.0,26.0,16.0,6.0,34.8,37.4,23.58,162.8,2.0,34.07,40.68,12.219999,110.62,8.29,-80.590004,36.860004,473.87,-2.7599998,43.299995,-21.099998,22.0,13.0,40.65,38.29,39.860004,540.0,14.0,8.0,9.0,29.0,62.0,49.0,27.5,14.0,55.5,64.0,40.68,176.6,8.0,61.479996,60.19,15.2300005,175.13002,-1.8599997,-186.64998,53.05,713.12,-7.12,72.9,-60.5,33.3,22.0,63.469997,52.519997,62.71,777.89996,27.0,21.0,41.0,72.0,172.0,130.0,66.0,27.0,151.49998,164.70001,97.71,547.9,21.0,169.66,160.17,51.430004,431.69998,41.449997,-379.07,148.04999,1896.3799,-13.16,166.4,-79.40001,96.7,59.0,167.34999,155.70999,170.67,2139.5,NON-SECRETED
41,24,15,24,1,25,52,35,11,28,47,31,12,19,19,26,16,7,17,35,66.0,76.0,135.0,208.0,469.0,359.0,201.5,66.0,453.4,500.4,305.17,1269.3999,76.0,522.42,476.55002,146.31,1363.9299,-3.7300038,-776.88,448.29,5680.9004,-38.480003,517.4,-331.30002,294.09998,153.0,504.98996,457.08002,499.12,6177.4,6.0,1.0,13.0,20.0,33.0,24.0,15.0,6.0,34.4,37.9,24.620003,142.70001,1.0,36.48,40.38,12.2,112.0,5.4499993,-69.42,39.170002,474.08997,-3.0700002,44.499996,-12.900002,20.500002,12.0,40.27,36.760002,40.13,529.6,13.0,2.0,19.0,26.0,60.0,39.0,20.0,13.0,54.399998,59.600006,37.1,184.80002,2.0,59.16,60.96001,18.570002,178.18,2.8199992,-215.67,58.88,690.39996,-3.0,62.600002,-13.899998,28.6,16.0,60.73,55.809998,62.300003,727.8,19.0,25.0,39.0,78.0,162.0,115.0,64.5,19.0,145.5,160.59999,101.86001,488.2,25.0,171.2,160.78,47.92,441.08008,6.6299973,-288.77,143.9,1907.3397,-14.219999,176.09998,-135.2,97.00001,57.0,166.18,152.53,163.77,2144.8,NON-SECRETED
36,29,10,29,3,27,52,32,12,27,48,34,10,22,23,20,18,6,20,31,75.0,81.0,130.0,203.0,474.0,374.0,215.0,75.0,467.19998,515.30005,301.97,1313.0001,81.0,518.74,479.92996,147.89,1371.32,-15.879997,-669.38,449.39,5714.4297,-39.780003,523.9,-316.69995,302.80002,154.0,514.05,461.85,508.11002,6234.4995,9.0,1.0,12.0,18.0,33.0,25.0,15.0,9.0,36.2,39.600006,24.580002,139.0,1.0,37.679993,40.059994,13.130001,111.2,4.9000006,-56.669994,40.73,467.29,-2.8100002,43.300003,-5.999999,20.199999,11.0,41.41,36.47,42.39,516.5,13.0,4.0,14.0,29.0,55.0,44.0,27.0,13.0,54.6,62.500004,39.28,209.20003,4.0,62.039997,59.55,15.900001,179.82,-3.7900002,-206.45999,55.95,694.81,-5.63,68.6,-27.299997,31.2,17.0,62.530003,53.09,63.64,746.9,23.0,26.0,44.0,70.0,173.0,126.0,73.0,23.0,152.49998,165.1,98.82999,492.0,26.0,171.34,162.51,50.52,437.13,19.65,-342.46002,148.15001,1920.69,-12.909999,174.4,-83.5,101.70001,59.0,168.43001,159.24997,168.22002,2154.0,NON-SECRETED
41,26,19,40,3,10,58,29,11,33,38,53,18,23,25,28,23,5,32,31,90.0,98.0,144.0,214.0,538.0,404.0,238.5,90.0,529.60004,574.4,332.69998,1128.7,98.0,593.2001,528.69,174.66998,1511.6799,6.089988,-707.0201,509.79,6329.96,-40.010002,527.7001,-397.09998,343.6,162.0,571.68005,525.56995,568.29,6827.2,7.0,6.0,11.0,16.0,37.0,34.0,19.0,7.0,39.900005,42.7,23.890003,110.3,6.0,42.96,38.6,12.73,111.7,7.49,-29.209997,39.2,459.26996,-3.3699996,37.1,-40.899998,28.099997,14.0,41.98,37.879997,42.38,515.60004,11.0,9.0,16.0,24.0,58.0,39.0,25.0,11.0,56.8,61.800003,38.719997,98.4,9.0,63.989998,58.939995,18.78,171.31,-6.369998,-59.93,55.87,693.41,-3.9000003,57.3,-58.899998,34.899998,15.0,62.73,55.509995,61.46,726.69995,30.0,28.0,49.0,75.0,182.0,131.0,73.0,30.0,175.5,189.49998,110.20999,414.80002,28.0,195.30002,178.72,59.300003,499.32996,11.219999,-253.61,174.0,2125.91,-12.0199995,179.19998,-143.20001,111.49999,56.0,187.98003,175.57002,188.29001,2286.5,NON-SECRETED
20,17,27,32,5,8,46,32,16,39,49,44,11,21,21,27,24,5,24,20,77.0,78.0,147.0,186.0,498.0,388.0,194.5,77.0,473.19998,512.0,289.91998,1202.9999,78.0,527.64996,475.08997,158.10999,1339.78,70.67999,-829.7901,460.40997,5681.9297,-35.270004,481.7,-235.5,306.59998,158.0,506.63998,475.49,511.22995,6212.5996,7.0,2.0,15.0,16.0,36.0,28.0,15.0,7.0,38.100002,40.500004,23.52,122.6,2.0,38.789997,39.3,13.680001,109.49999,9.820001,-42.179993,40.52,463.02997,-2.3000002,38.5,-11.500002,23.0,11.0,40.6,38.519997,41.280003,506.9,11.0,9.0,14.0,26.0,64.0,47.0,24.5,11.0,56.399994,64.200005,38.439995,152.29999,9.0,65.10999,58.97,16.12,177.41,5.989999,-232.89001,53.760002,698.25,-4.58,61.1,-35.499996,34.299995,21.0,64.02,54.56,63.179996,747.5,22.0,24.0,52.0,64.0,162.0,124.0,57.5,22.0,155.29999,165.09999,93.79,447.40005,24.0,174.39,158.63998,57.900005,436.5,33.33,-285.35,158.62001,1875.8901,-10.719999,156.5,-34.999996,97.70002,55.0,165.16998,163.04001,169.0,2095.5,NON-SECRETED
37,25,16,32,3,22,48,35,13,34,41,40,17,17,19,25,25,7,19,25,78.0,80.0,145.0,197.0,493.0,372.0,211.5,78.0,480.6,524.19995,306.50998,1176.3999,80.0,541.92,486.33997,159.88,1388.13,3.700016,-817.03,467.6,5817.4097,-35.409992,509.4,-235.3,299.90002,143.0,520.22,481.43,519.69,6229.6997,10.0,0.0,13.0,17.0,36.0,29.0,15.0,10.0,37.800003,40.700005,24.28,148.90001,0.0,37.94,39.579998,12.550001,113.159996,8.900001,-71.66,40.28,460.43,-2.8300004,42.500004,-17.199999,22.099998,11.0,40.119995,37.109997,41.44,509.29996,11.0,7.0,16.0,26.0,60.0,43.0,24.0,11.0,53.7,59.000004,38.969997,162.99998,7.0,60.61,58.8,19.670002,171.33,1.3300012,-170.01999,55.230003,707.92,-4.3900003,64.8,-20.400002,28.799997,14.0,62.59,57.3,62.829994,729.7,23.0,24.0,53.0,66.0,172.0,116.0,63.0,23.0,157.3,168.49998,95.979996,399.9001,24.0,175.01001,166.29,55.12,449.15002,8.889999,-325.57,156.17,1943.1498,-10.22,171.49998,-36.0,97.30002,53.0,167.68,163.48999,168.42003,2143.4,NON-SECRETED
